id,match_id,league,market_type,prediction,odds_taken,closing_odds,clv_percentage,diamond_score,edge_pct,ev_expected,is_winner,profit_loss,source,created_at,implied_prob,predicted_prob,hours_before_match,data_quality_score,model_uncertainty,steam_move,odds_movement,league_tier,match_importance,reality_score,class_score,context_score,home_tier,away_tier,tier_difference,convergence_status,system_confidence,adjusted_confidence,reality_check_correct,home_form,home_pressing,home_style,home_win_rate,home_draw_rate,home_strength,away_form,away_pressing,away_style,away_win_rate,home_tier_class,home_power,home_big_game,away_tier_class,away_power,away_big_game,got_value,line_movement_pct
4841,6f9a23165159681aa6c7ea350ca3f4e8,,dc_x2,dc_x2,1.73,,,14,3.62,,True,0.73,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-4.4,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4840,6f9a23165159681aa6c7ea350ca3f4e8,,over_25,over_25,1.67,,,40,-2.15,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-4.4,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4839,6f9a23165159681aa6c7ea350ca3f4e8,,btts_yes,btts_yes,1.54,,,57,-2.68,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-4.4,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4837,6f9a23165159681aa6c7ea350ca3f4e8,,dc_1x,dc_1x,1.35,,,87,8.03,,True,0.35,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-4.4,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4161,55408311835a986d203d6f2c620812a9,,dc_x2,dc_x2,3.43,,,14,26.57,,False,-1.0,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,0.0,1,,63.0,65.0,75.0,A,B,1.0,strong_convergence,63.0,63.0,True,neutral,medium,balanced_offensive,50.0,50.0,50.0,neutral,medium,balanced_defensive,12.5,A,79.2,1.05,D,34.0,1.0,0,
4038,251fc8cce623e70166589dc6f46af741,,under_25,under_25,2.03,,,12,5.23,,False,-1.0,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,3.8,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4035,251fc8cce623e70166589dc6f46af741,,over_25,over_25,1.81,,,57,2.48,,True,0.81,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,3.8,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4034,251fc8cce623e70166589dc6f46af741,,btts_yes,btts_yes,1.67,,,87,2.37,,False,-1.0,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,3.8,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4162,55408311835a986d203d6f2c620812a9,,draw,draw,5.15,,,1,6.35,,False,-1.0,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,0.0,1,,63.0,65.0,75.0,A,B,1.0,strong_convergence,63.0,63.0,True,neutral,medium,balanced_offensive,50.0,50.0,50.0,neutral,medium,balanced_defensive,12.5,A,79.2,1.05,D,34.0,1.0,0,
4071,422874ec4e6e66f781b4f59a5128e4f5,,dc_x2,dc_x2,2.11,,,20,14.03,,False,-1.0,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4154,55408311835a986d203d6f2c620812a9,,btts_yes,btts_yes,1.78,,,95,9.6,,True,0.78,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,0.0,1,,63.0,65.0,75.0,A,B,1.0,strong_convergence,63.0,63.0,True,neutral,medium,balanced_offensive,50.0,50.0,50.0,neutral,medium,balanced_defensive,12.5,A,79.2,1.05,D,34.0,1.0,0,
4156,55408311835a986d203d6f2c620812a9,,dc_1x,dc_1x,1.07,,,49,-7.57,,True,0.07,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,0.0,1,,63.0,65.0,75.0,A,B,1.0,strong_convergence,63.0,63.0,True,neutral,medium,balanced_offensive,50.0,50.0,50.0,neutral,medium,balanced_defensive,12.5,A,79.2,1.05,D,34.0,1.0,0,
4157,55408311835a986d203d6f2c620812a9,,over_25,over_25,1.94,,,38,-2.63,,True,0.94,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,0.0,1,,63.0,65.0,75.0,A,B,1.0,strong_convergence,63.0,63.0,True,neutral,medium,balanced_offensive,50.0,50.0,50.0,neutral,medium,balanced_defensive,12.5,A,79.2,1.05,D,34.0,1.0,0,
4158,55408311835a986d203d6f2c620812a9,,btts_no,btts_no,2.28,,,35,3.51,,False,-1.0,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,0.0,1,,63.0,65.0,75.0,A,B,1.0,strong_convergence,63.0,63.0,True,neutral,medium,balanced_offensive,50.0,50.0,50.0,neutral,medium,balanced_defensive,12.5,A,79.2,1.05,D,34.0,1.0,0,
4155,55408311835a986d203d6f2c620812a9,,dc_12,dc_12,1.19,,,74,0.44,,True,0.19,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,0.0,1,,63.0,65.0,75.0,A,B,1.0,strong_convergence,63.0,63.0,True,neutral,medium,balanced_offensive,50.0,50.0,50.0,neutral,medium,balanced_defensive,12.5,A,79.2,1.05,D,34.0,1.0,0,
4159,55408311835a986d203d6f2c620812a9,,under_25,under_25,1.94,,,18,10.66,,False,-1.0,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,0.0,1,,63.0,65.0,75.0,A,B,1.0,strong_convergence,63.0,63.0,True,neutral,medium,balanced_offensive,50.0,50.0,50.0,neutral,medium,balanced_defensive,12.5,A,79.2,1.05,D,34.0,1.0,0,
4163,55408311835a986d203d6f2c620812a9,,home,home,1.35,,,0,-25.89,,True,0.35,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,0.0,1,,63.0,65.0,75.0,A,B,1.0,strong_convergence,63.0,63.0,True,neutral,medium,balanced_offensive,50.0,50.0,50.0,neutral,medium,balanced_defensive,12.5,A,79.2,1.05,D,34.0,1.0,0,
4160,55408311835a986d203d6f2c620812a9,,away,away,10.25,,,15,15.42,,False,-1.0,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,0.0,1,,63.0,65.0,75.0,A,B,1.0,strong_convergence,63.0,63.0,True,neutral,medium,balanced_offensive,50.0,50.0,50.0,neutral,medium,balanced_defensive,12.5,A,79.2,1.05,D,34.0,1.0,0,
4074,422874ec4e6e66f781b4f59a5128e4f5,,home,home,1.65,,,0,-16.69,,True,0.65,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4033,251fc8cce623e70166589dc6f46af741,,dc_12,dc_12,1.26,,,90,3.67,,True,0.26,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,3.8,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4032,251fc8cce623e70166589dc6f46af741,,dc_1x,dc_1x,1.59,,,90,19.22,,False,-1.0,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,3.8,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4041,251fc8cce623e70166589dc6f46af741,,home,home,2.95,,,0,10.02,,False,-1.0,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,3.8,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4039,251fc8cce623e70166589dc6f46af741,,dc_x2,dc_x2,1.35,,,9,-12.65,,True,0.35,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,3.8,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4066,422874ec4e6e66f781b4f59a5128e4f5,,dc_12,dc_12,1.21,,,74,0.39,,True,0.21,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4073,422874ec4e6e66f781b4f59a5128e4f5,,under_25,under_25,2.15,,,12,7.98,,False,-1.0,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4068,422874ec4e6e66f781b4f59a5128e4f5,,dc_1x,dc_1x,1.16,,,58,-4.1,,True,0.16,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4069,422874ec4e6e66f781b4f59a5128e4f5,,btts_yes,btts_yes,1.54,,,57,-2.68,,False,-1.0,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4070,422874ec4e6e66f781b4f59a5128e4f5,,over_25,over_25,1.67,,,40,-2.15,,True,0.67,orchestrator_v7_smart,2025-11-27 17:09:25.455861,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
3393,24d0d033a80d041e3e307821bf52ed44,,over_25,over_25,2.62,,,70,10.05,,True,1.62,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,13.5,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,balanced,,C,37.0,1.0,,,,0,
3857,f6e04918f4eff562e6000cec384f6a3e,,dc_1x,dc_1x,1.33,,,87,6.92,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
3858,f6e04918f4eff562e6000cec384f6a3e,,btts_yes,btts_yes,1.71,,,76,3.77,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
3859,f6e04918f4eff562e6000cec384f6a3e,,over_25,over_25,1.86,,,57,3.96,,True,0.86,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
3862,f6e04918f4eff562e6000cec384f6a3e,,dc_x2,dc_x2,1.62,,,9,-0.31,,True,0.62,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
3863,f6e04918f4eff562e6000cec384f6a3e,,under_25,under_25,1.96,,,9,3.47,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,0.0,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
3790,d29bf321be09b392dacb2210717a4a17,,under_35,under_35,1.61,,,73,13.15,,True,0.61,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,44.4,1,,44.0,35.0,50.0,D,C,-1.0,strong_convergence,44.0,44.0,False,neutral,medium,balanced,100.0,0.0,100.0,neutral,medium,balanced,0.0,D,34.0,1.0,,,,0,
3799,d29bf321be09b392dacb2210717a4a17,,over_35,over_35,2.38,,,10,-14.81,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,44.4,1,,44.0,35.0,50.0,D,C,-1.0,strong_convergence,44.0,44.0,False,neutral,medium,balanced,100.0,0.0,100.0,neutral,medium,balanced,0.0,D,34.0,1.0,,,,0,
3485,52a121b609614caeecd9bbfb7be1722a,,over_25,over_25,1.71,,,94,11.84,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-1.8,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
3484,52a121b609614caeecd9bbfb7be1722a,,dc_12,dc_12,1.29,,,97,9.42,,True,0.29,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-1.8,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
3483,52a121b609614caeecd9bbfb7be1722a,,btts_yes,btts_yes,1.57,,,100,11.08,,True,0.57,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-1.8,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
3492,52a121b609614caeecd9bbfb7be1722a,,under_25,under_25,2.1,,,0,-4.15,,True,1.1,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-1.8,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
3490,52a121b609614caeecd9bbfb7be1722a,,home,home,2.3,,,2,5.0,,True,1.3,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-1.8,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
3489,52a121b609614caeecd9bbfb7be1722a,,dc_x2,dc_x2,1.63,,,7,-6.09,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-1.8,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
3486,52a121b609614caeecd9bbfb7be1722a,,dc_1x,dc_1x,1.41,,,89,12.85,,True,0.41,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-1.8,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
3460,4ba22059a9913039d2f57229dc72f4ea,,under_25,under_25,1.86,,,0,-10.5,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-20.5,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,neutral,medium,balanced_offensive,62.5,37.5,62.0,neutral,medium,balanced_defensive,12.5,,,,C,37.0,1.0,0,
3459,4ba22059a9913039d2f57229dc72f4ea,,dc_x2,dc_x2,1.39,,,0,-32.66,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-20.5,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,neutral,medium,balanced_offensive,62.5,37.5,62.0,neutral,medium,balanced_defensive,12.5,,,,C,37.0,1.0,0,
3458,4ba22059a9913039d2f57229dc72f4ea,,draw,draw,3.35,,,0,-11.24,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-20.5,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,neutral,medium,balanced_offensive,62.5,37.5,62.0,neutral,medium,balanced_defensive,12.5,,,,C,37.0,1.0,0,
3457,4ba22059a9913039d2f57229dc72f4ea,,home,home,3.1,,,5,27.95,,True,2.1,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-20.5,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,neutral,medium,balanced_offensive,62.5,37.5,62.0,neutral,medium,balanced_defensive,12.5,,,,C,37.0,1.0,0,
3456,4ba22059a9913039d2f57229dc72f4ea,,away,away,2.39,,,11,-24.57,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-20.5,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,neutral,medium,balanced_offensive,62.5,37.5,62.0,neutral,medium,balanced_defensive,12.5,,,,C,37.0,1.0,0,
3455,4ba22059a9913039d2f57229dc72f4ea,,btts_no,btts_no,2.2,,,29,-0.32,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-20.5,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,neutral,medium,balanced_offensive,62.5,37.5,62.0,neutral,medium,balanced_defensive,12.5,,,,C,37.0,1.0,0,
3454,4ba22059a9913039d2f57229dc72f4ea,,dc_12,dc_12,1.35,,,87,17.67,,True,0.35,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-20.5,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,neutral,medium,balanced_offensive,62.5,37.5,62.0,neutral,medium,balanced_defensive,12.5,,,,C,37.0,1.0,0,
3453,4ba22059a9913039d2f57229dc72f4ea,,dc_1x,dc_1x,1.61,,,95,30.97,,True,0.61,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-20.5,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,neutral,medium,balanced_offensive,62.5,37.5,62.0,neutral,medium,balanced_defensive,12.5,,,,C,37.0,1.0,0,
3452,4ba22059a9913039d2f57229dc72f4ea,,over_25,over_25,1.99,,,98,20.3,,True,0.99,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-20.5,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,neutral,medium,balanced_offensive,62.5,37.5,62.0,neutral,medium,balanced_defensive,12.5,,,,C,37.0,1.0,0,
3451,4ba22059a9913039d2f57229dc72f4ea,,btts_yes,btts_yes,1.83,,,99,13.94,,True,0.83,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-20.5,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,neutral,medium,balanced_offensive,62.5,37.5,62.0,neutral,medium,balanced_defensive,12.5,,,,C,37.0,1.0,0,
3579,7f42e93ebff5aee1ef321e55c6a69436,,btts_yes,btts_yes,1.76,,,100,14.63,,True,0.76,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,37.4,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,balanced,,C,37.0,1.0,,,,0,
3580,7f42e93ebff5aee1ef321e55c6a69436,,dc_12,dc_12,1.26,,,95,5.84,,True,0.26,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,37.4,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,balanced,,C,37.0,1.0,,,,0,
3392,24d0d033a80d041e3e307821bf52ed44,,btts_yes,btts_yes,2.41,,,94,15.58,,True,1.41,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,13.5,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,balanced,,C,37.0,1.0,,,,0,
3391,24d0d033a80d041e3e307821bf52ed44,,dc_12,dc_12,1.42,,,96,5.93,,True,0.42,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,13.5,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,balanced,,C,37.0,1.0,,,,0,
3581,7f42e93ebff5aee1ef321e55c6a69436,,over_25,over_25,1.91,,,98,15.34,,True,0.91,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,37.4,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,balanced,,C,37.0,1.0,,,,0,
3582,7f42e93ebff5aee1ef321e55c6a69436,,dc_x2,dc_x2,2.26,,,32,15.13,,True,1.26,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,37.4,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,balanced,,C,37.0,1.0,,,,0,
3583,7f42e93ebff5aee1ef321e55c6a69436,,btts_no,btts_no,2.32,,,29,-0.26,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,37.4,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,balanced,,C,37.0,1.0,,,,0,
3584,7f42e93ebff5aee1ef321e55c6a69436,,dc_1x,dc_1x,1.18,,,49,-2.95,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,37.4,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,balanced,,C,37.0,1.0,,,,0,
3585,7f42e93ebff5aee1ef321e55c6a69436,,away,away,5.2,,,14,10.21,,True,4.2,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,37.4,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,balanced,,C,37.0,1.0,,,,0,
3586,7f42e93ebff5aee1ef321e55c6a69436,,home,home,1.67,,,0,-14.45,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,37.4,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,balanced,,C,37.0,1.0,,,,0,
3587,7f42e93ebff5aee1ef321e55c6a69436,,draw,draw,4.0,,,0,0.08,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,37.4,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,balanced,,C,37.0,1.0,,,,0,
3588,7f42e93ebff5aee1ef321e55c6a69436,,under_25,under_25,1.94,,,1,-5.78,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,37.4,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,balanced,,C,37.0,1.0,,,,0,
3312,08b50ad69ab9749cae69599e701880dd,,draw,draw,4.6,,,0,-4.55,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,35.6,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,neutral,medium,balanced,75.0,12.5,75.0,neutral,medium,defensive,12.5,C,37.0,1.0,,,,0,
3313,08b50ad69ab9749cae69599e701880dd,,under_25,under_25,2.07,,,0,-13.03,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,35.6,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,neutral,medium,balanced,75.0,12.5,75.0,neutral,medium,defensive,12.5,C,37.0,1.0,,,,0,
3551,6b37a39d47d6e61f5a408cf835aed7bb,,dc_12,dc_12,1.23,,,98,8.43,,True,0.23,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
3279,0568e880829507ff04b26083f92b27da,,dc_x2,dc_x2,1.67,,,11,1.94,,True,0.67,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-13.9,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,False,neutral,medium,balanced_defensive,42.86,42.86,42.0,neutral,medium,balanced,25.0,C,40.0,1.0,B,34.0,1.0,0,
3278,0568e880829507ff04b26083f92b27da,,draw,draw,3.85,,,0,-0.47,,True,2.85,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-13.9,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,False,neutral,medium,balanced_defensive,42.86,42.86,42.0,neutral,medium,balanced,25.0,C,40.0,1.0,B,34.0,1.0,0,
3277,0568e880829507ff04b26083f92b27da,,under_25,under_25,2.4,,,5,2.19,,True,1.4,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-13.9,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,False,neutral,medium,balanced_defensive,42.86,42.86,42.0,neutral,medium,balanced,25.0,C,40.0,1.0,B,34.0,1.0,0,
3276,0568e880829507ff04b26083f92b27da,,away,away,2.95,,,14,-2.58,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-13.9,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,False,neutral,medium,balanced_defensive,42.86,42.86,42.0,neutral,medium,balanced,25.0,C,40.0,1.0,B,34.0,1.0,0,
3275,0568e880829507ff04b26083f92b27da,,home,home,2.27,,,0,-0.45,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-13.9,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,False,neutral,medium,balanced_defensive,42.86,42.86,42.0,neutral,medium,balanced,25.0,C,40.0,1.0,B,34.0,1.0,0,
3274,0568e880829507ff04b26083f92b27da,,over_35,over_35,2.36,,,13,-7.55,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-13.9,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,False,neutral,medium,balanced_defensive,42.86,42.86,42.0,neutral,medium,balanced,25.0,C,40.0,1.0,B,34.0,1.0,0,
3273,0568e880829507ff04b26083f92b27da,,under_35,under_35,1.62,,,45,6.61,,True,0.62,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-13.9,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,False,neutral,medium,balanced_defensive,42.86,42.86,42.0,neutral,medium,balanced,25.0,C,40.0,1.0,B,34.0,1.0,0,
3272,0568e880829507ff04b26083f92b27da,,btts_no,btts_no,3.33,,,42,12.74,,False,-1.0,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-13.9,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,False,neutral,medium,balanced_defensive,42.86,42.86,42.0,neutral,medium,balanced,25.0,C,40.0,1.0,B,34.0,1.0,0,
3271,0568e880829507ff04b26083f92b27da,,btts_yes,btts_yes,1.43,,,79,1.6,,True,0.43,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-13.9,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,False,neutral,medium,balanced_defensive,42.86,42.86,42.0,neutral,medium,balanced,25.0,C,40.0,1.0,B,34.0,1.0,0,
3270,0568e880829507ff04b26083f92b27da,,dc_1x,dc_1x,1.43,,,80,10.07,,True,0.43,orchestrator_v7_smart,2025-11-27 16:00:02.726267,,,,,,False,-13.9,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,False,neutral,medium,balanced_defensive,42.86,42.86,42.0,neutral,medium,balanced,25.0,C,40.0,1.0,B,34.0,1.0,0,
